X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-76.9771926237082,38.8854903587914,Stadium Armory Metro,classic,e9611824-0245-4482-bc8b-970c0eface40,,2024/04/01 01:49:11+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.885483,-76.977187,2024/04/01 01:52:28+00,172451689
-77.1621172409272,38.8871547275415,W&OD Trail & Langston Blvd,classic,5982cdb9-2f4d-490f-8e7c-030adfac87be,,2024/04/01 01:49:11+00,6,1,7,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.88715,-77.16212,2024/04/01 01:52:28+00,172451690
-77.0238982997208,38.9974541749228,Veterans Pl & Pershing Dr ,classic,0825e0a1-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:13+00,3,0,7,6,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,DCA-CABI,,38.997445,-77.023894,2024/04/01 01:52:28+00,172451691
-77.0952539746081,38.8870212015171,Clarendon Metro / Wilson Blvd & N Highland St,classic,0824ff6e-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:13+00,7,0,14,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,21,"KEY,CREDITCARD",41,DCA-CABI,,38.88701,-77.095257,2024/04/01 01:52:28+00,172451692
-77.1093335327777,39.049004188511,Citadel Ave & McGrath Blvd,classic,97506e92-1d23-4396-8ec8-e1901ccc22fa,,2024/04/01 01:49:13+00,6,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.049,-77.10933,2024/04/01 01:52:28+00,172451693
-77.0333862848098,38.8964690225048,15th St & Pennsylvania Ave NW,classic,3d461075-4edb-497f-89d7-b7beb7595b20,,2024/04/01 01:49:14+00,16,0,2,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.896465,-77.033381,2024/04/01 01:52:28+00,172451694
-77.0699632348337,38.9550249392892,Connecticut & Nebraska Ave NW,classic,08254ffb-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:14+00,5,0,16,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.955016,-77.069956,2024/04/01 01:52:28+00,172451695
-77.1145596220161,38.879481852662,Wilson Blvd & N Vermont St,classic,72c402d9-63d9-4025-95a9-1577a34e5f52,,2024/04/01 01:49:19+00,2,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.879477,-77.114563,2024/04/01 01:52:28+00,172451696
-77.3576085922496,38.955345739437,Sunset Hills Rd & Discovery Square,classic,08263bd6-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:19+00,12,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,DCA-CABI,,38.95534,-77.357611,2024/04/01 01:52:28+00,172451697
-77.1129878317399,38.8766997877076,Carlin Springs Rd & N Thomas St,classic,08264392-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:20+00,10,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.876695,-77.112982,2024/04/01 01:52:28+00,172451698
-77.1071447477926,39.0147212704552,Pooks Hill Rd & Linden Ave,classic,08264525-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:21+00,6,0,9,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,39.014716,-77.107143,2024/04/01 01:52:28+00,172451699
-77.068120842533,38.8621589693369,Army Navy Dr & S Nash St,classic,0826029e-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:19+00,10,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.86215,-77.068121,2024/04/01 01:52:28+00,172451700
-76.9709368205825,38.8787777199039,Anacostia Roller Skating Pavilion,classic,d2a6b8ef-0d6d-4037-84e4-b905142031fa,,2024/04/01 01:49:22+00,13,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.878771,-76.97093,2024/04/01 01:52:28+00,172451701
-77.0510970335839,39.0473325544279,Wheaton Library & Community Rec Center,classic,2f12b7e0-a0f1-49ed-92d8-784133ea9168,,2024/04/01 01:49:17+00,4,0,7,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,DCA-CABI,,39.047323,-77.051097,2024/04/01 01:52:28+00,172451702
-76.9858550064512,38.9110034133524,Capitol Ave & Kendall St NE,classic,336a1fe2-8e92-49ad-ab6a-c6c392d3edcd,,2024/04/01 01:49:17+00,1,0,17,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.910993,-76.985854,2024/04/01 01:52:28+00,172451703
-77.0316931329347,38.8996404382794,14th St & New York Ave NW,classic,08249aa2-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:16+00,29,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.899632,-77.031686,2024/04/01 01:52:28+00,172451704
-77.0435989882191,38.8952044856205,19th & E Street NW,classic,082482b3-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:24+00,8,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.8952,-77.0436,2024/04/01 01:52:28+00,172451705
-77.0478457642471,38.8334411169982,Potomac Yard Metro South,classic,1869388517211023780,,2024/04/01 01:49:24+00,10,0,5,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",,DCA-CABI,,38.833437,-77.047846,2024/04/01 01:52:28+00,172451706
-77.1093667373615,38.8826397699142,Fairfax Dr & N Randolph St,classic,0825275b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:30+00,8,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.882629,-77.109366,2024/04/01 01:52:28+00,172451707
-77.0608702630213,38.804382689832,Duke St & John Carlyle St,classic,0825f465-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:28+00,10,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.804378,-77.060866,2024/04/01 01:52:28+00,172451708
-77.0019617294152,38.8873843288679,3rd St & Pennsylvania Ave SE,classic,08256a59-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:29+00,10,0,3,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.887378,-77.001955,2024/04/01 01:52:28+00,172451709
-77.2228102747454,38.8786048254032,Hartland Rd & Harte Pl,classic,c271d265-76c8-49f9-9b3c-b9490fb97ac0,,2024/04/01 01:49:25+00,2,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.878601,-77.222808,2024/04/01 01:52:28+00,172451710
-76.9961385931032,38.9322548435552,7th & Monroe St NE,classic,066fd95e-0d37-4eea-a027-88c04277bb9d,,2024/04/01 01:50:08+00,7,0,8,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.932243,-76.996133,2024/04/01 01:52:28+00,172451711
-77.0119175641298,38.8708353184257,1st & Q St SW,classic,84a0159b-5f00-417a-8f06-6c7c8437049f,,2024/04/01 01:50:07+00,12,0,2,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.870824,-77.011915,2024/04/01 01:52:28+00,172451712
-77.3386881790362,38.9700496019126,North Shore & Cameron Crescent Dr/Crescent Apartments,classic,0826380c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:05+00,7,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.970046,-77.338686,2024/04/01 01:52:28+00,172451713
-77.1031547773468,38.8827985643867,Virginia Square Metro / Monroe St & 9th St N,classic,082520aa-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:05+00,14,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.882788,-77.103148,2024/04/01 01:52:28+00,172451714
-77.1660935813504,39.1197765714421,Shady Grove Metro West,classic,0825e56c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:09+00,16,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",43,DCA-CABI,,39.119765,-77.166093,2024/04/01 01:52:28+00,172451715
-77.0763926261842,38.8934490265601,Clarendon Blvd & Pierce St,classic,0824eba7-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:09+00,10,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.893438,-77.076389,2024/04/01 01:52:28+00,172451716
-77.0077969838468,38.9150037115803,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,classic,6d5ad96d-a704-4fa6-8b65-3ac643c5aa93,,2024/04/01 01:50:09+00,16,0,3,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.915,-77.0078,2024/04/01 01:52:28+00,172451717
-77.107835876508,38.8839744355871,Central Library / Quincy St & 10th St N,classic,0825213e-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:09+00,8,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.88397,-77.10783,2024/04/01 01:52:28+00,172451718
-77.0198119068691,38.9565665918857,5th & Kennedy St NW,classic,082547de-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:17+00,1,0,14,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.956556,-77.019814,2024/04/01 01:52:28+00,172451719
-77.1564308430191,38.8853247690472,East Falls Church Metro / Sycamore St & 19th St N,classic,08261f4b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:17+00,12,0,4,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.885321,-77.156427,2024/04/01 01:52:28+00,172451720
-77.0036682331742,38.8996807136618,2nd & G St NE,classic,082604dd-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:16+00,7,0,15,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.89967,-77.003666,2024/04/01 01:52:28+00,172451721
-77.3292801640051,38.9668514995887,Becontree Ln & Goldenrain Ct,classic,e976c0ab-bc21-42b3-a2c2-b90def6f54f4,,2024/04/01 01:50:18+00,3,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.966848,-77.329282,2024/04/01 01:52:28+00,172451722
-77.1452160598871,39.0947801385674,Frederick Ave & Horners Ln,classic,08258475-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:08+00,6,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,9,"KEY,CREDITCARD",43,DCA-CABI,,39.094772,-77.145213,2024/04/01 01:52:28+00,172451723
-76.843269477218,38.9083948303417,1301 McCormick Dr / Wayne K. Curry Admin Bldg,classic,987decdd-577d-4614-a6eb-307944a634b4,,2024/04/01 01:49:10+00,6,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.908391,-76.843263,2024/04/01 01:52:28+00,172451724
-76.9601166568663,38.8965480615883,Anacostia Ave & Benning Rd NE / River Terrace ,classic,082518eb-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:10+00,12,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.896544,-76.96012,2024/04/01 01:52:28+00,172451725
-77.2335880818005,38.8792593975702,Dorr Ave & Prosperity Ave,classic,1890204129337198944,,2024/04/01 01:50:22+00,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",,DCA-CABI,,38.879256,-77.233583,2024/04/01 01:52:28+00,172451726
-76.9835752494152,38.8972023171806,15th & F St NE,classic,0825610d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:20+00,6,0,12,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.897195,-76.983575,2024/04/01 01:52:28+00,172451727
-77.0510849791112,38.9017595407398,New Hampshire Ave & 24th St NW,classic,0825f723-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:24+00,5,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.901755,-77.051084,2024/04/01 01:52:28+00,172451728
-77.0721429311417,38.8972262357998,19th St N & Ft Myer Dr,classic,0824ea2c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:21+00,3,0,11,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.897218,-77.072143,2024/04/01 01:52:28+00,172451729
-77.3535489777337,38.9440165807236,Golf Course Sq and Golf Course Dr,classic,13c42471-96ab-441d-9a4c-bc57f7af6f9b,,2024/04/01 01:50:21+00,2,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.944013,-77.353552,2024/04/01 01:52:28+00,172451730
-77.1689097234822,38.7669539025832,Franconia-Springfield Metro North,classic,1917259666206632502,,2024/04/01 01:50:21+00,8,0,10,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",,DCA-CABI,,38.766946,-77.168902,2024/04/01 01:52:28+00,172451731
-77.0207918093094,38.8748247980938,Waterfront Park,classic,94b1507c-7f76-483c-b06a-a4131e0b5970,,2024/04/01 01:50:19+00,8,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.874821,-77.020788,2024/04/01 01:52:28+00,172451732
-77.3033493548295,38.8469838454508,Blenheim Blvd & North St,classic,1874573898176678104,,2024/04/01 01:50:25+00,5,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.846972,-77.303349,2024/04/01 01:52:28+00,172451733
-77.3484920337213,38.9667057384444,Vantage Hill Rd & Wainwright Dr,classic,8d68e4db-0bc9-440a-9b27-5d34ed1b93c9,,2024/04/01 01:50:25+00,9,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.9667,-77.348487,2024/04/01 01:52:28+00,172451734
-76.9959215966098,38.8948522167208,D St & Maryland Ave NE,classic,0824a703-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:30+00,7,0,14,7,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.894841,-76.995916,2024/04/01 01:52:28+00,172451735
-77.0283977535695,38.9038301723004,12th & L St NW,classic,082537e4-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:31+00,1,1,15,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.903819,-77.0284,2024/04/01 01:52:28+00,172451736
-77.0326889597728,38.9344123287107,14th & Otis Pl NW,classic,2a43f4e2-4102-482e-8879-245cf7555c6b,,2024/04/01 01:50:31+00,10,0,16,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.934405,-77.032687,2024/04/01 01:52:28+00,172451737
-77.0528073562549,38.8145842363064,Braddock Rd Metro North,classic,08253c6b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:27+00,26,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,29,"KEY,CREDITCARD",40,DCA-CABI,,38.814577,-77.052808,2024/04/01 01:52:28+00,172451738
-77.0945420043467,38.9846988246722,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,classic,0825f2b1-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:27+00,10,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",44,DCA-CABI,,38.984691,-77.094537,2024/04/01 01:52:28+00,172451739
-77.2406601546871,38.9292685972545,Spring Hill Metro,classic,0826345e-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:26+00,1,0,14,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,DCA-CABI,,38.929261,-77.240654,2024/04/01 01:52:28+00,172451740
-77.1299505744132,38.8000831838378,Van Dorn Metro,classic,dfa896d9-9209-413d-b494-e255ef513d2c,,2024/04/01 01:50:31+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,DCA-CABI,,38.800077,-77.129943,2024/04/01 01:52:28+00,172451741
-77.1100129093523,38.815850554202,N Howard St & Taney Ave,classic,cdeeb133-ccd7-418f-a8d7-0b5c5380a8ae,,2024/04/01 01:50:31+00,11,0,3,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.815842,-77.110014,2024/04/01 01:52:28+00,172451742
-77.0230863185261,38.9854103725016,Fenton St & New York Ave ,classic,08257325-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:32+00,9,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,38.985404,-77.023082,2024/04/01 01:52:28+00,172451743
-77.1718987114136,38.88061865852,E Fairfax St & S Washington St,classic,6e652351-dad9-45e4-a0a7-dda0417973f4,,2024/04/01 01:50:23+00,6,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,DCA-CABI,,38.880612,-77.171891,2024/04/01 01:52:28+00,172451744
-77.0599402863729,38.8623075903488,Pentagon City Metro / 12th St & S Hayes St,classic,08246df5-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:37+00,4,0,13,8,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.862303,-77.059936,2024/04/01 01:52:28+00,172451745
-77.0971325949114,38.8953884388611,Langston Blvd & N Kirkwood Rd,classic,0825ff8d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:37+00,4,0,11,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.895377,-77.09713,2024/04/01 01:52:28+00,172451746
-77.0326811258915,38.9424837648343,14th & Upshur St NW,classic,08254943-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:37+00,2,0,17,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.942475,-77.032678,2024/04/01 01:52:28+00,172451747
-77.0891374384522,38.8624060602796,Columbia Pike & S Highland St,classic,08260472-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:34+00,9,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.862398,-77.089133,2024/04/01 01:52:28+00,172451748
-76.946363064545,38.9593665468769,Oglethorpe St & 42nd Ave,classic,42ad2bc8-22b5-40f2-8a56-e562e4ecde07,,2024/04/01 01:50:34+00,5,0,10,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.959361,-76.946361,2024/04/01 01:52:28+00,172451749
-77.0137759634374,38.8869871639939,Washington & Independence Ave SW/HHS,classic,08256e11-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:33+00,3,0,25,8,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.886978,-77.013769,2024/04/01 01:52:28+00,172451750
-77.0608983194935,38.8372906573689,Reed & Edison,classic,febec658-2bcd-473e-8ba8-f84f016da7cd,,2024/04/01 01:50:35+00,4,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,DCA-CABI,,38.83728,-77.060899,2024/04/01 01:52:28+00,172451751
-77.0303730086023,38.9940385675355,Silver Spring Transit Center - Top Level,classic,0825b553-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:35+00,14,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,38.994035,-77.030371,2024/04/01 01:52:28+00,172451752
-77.2307738145439,38.8785803523686,Merrilee Dr & Lauren Elizabeth Lane,classic,a77b8993-6d68-425e-a37a-0e613a7cb17a,,2024/03/31 18:02:58+00,11,0,0,0,0,YES,NO,NO,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.878572,-77.230766,2024/04/01 01:52:28+00,172451753
-77.0018347823605,38.8811955702332,3rd & G St SE,classic,08251448-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:41+00,8,0,10,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.881185,-77.001828,2024/04/01 01:52:28+00,172451754
-77.045638977447,38.9126528900727,Connecticut Ave & R St NW,classic,a2507ccc-aca1-48b2-a6a3-a3144ad92d21,,2024/04/01 01:50:40+00,0,0,19,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.912644,-77.04564,2024/04/01 01:52:28+00,172451755
